t,value
1504530394,1583250736
1504530411,1560657896
1504530412,1559982352
1504530412,1559982352
1504530412,1559278400
1504530413,1555430384
1504530414,1549091904
1504530415,1548159536
1504530421,1545201232
1504530424,1539592680
1504530424,1534090712
1504530425,1533386648
1504530425,1533386648
1504530426,1528967288
1504530427,1528967288
1504530427,1528549104
1504530430,1516674032
1504530430,1513091080
1504530431,1513091080
1504530434,1502091712
1504530448,1839588952
1504530449,1706723392
1504530450,1624880144
1504530451,1589605224
1504530452,1572473112
1504530453,1571968240
1504530454,1571463488
1504530455,1570958704
1504530456,1565057888
1504530457,1516272512
1504530458,1497775400
1504530459,1487545608
1504530496,1819457720
1504530497,1692928000
1504530498,1604247152
1504530499,1578544504
1504530500,1552846800
1504530501,1552341816
1504530502,1551836752
1504530503,1551331936
1504530504,1545430920
1504530505,1498794880
1504530510,1944739664
1504530511,1943029808
1504530511,1941978000
1504530511,1941702648
1504530512,1934880312
1504530512,1930775152
1504530525,1920515168
1504530528,1910653280
1504530528,1909600096
1504530528,1904839592
1504530528,1904582392
1504530528,1904067760
1504530528,1903520320
1504530528,1899415120
1504530528,1898900728
1504530528,1898162936
1504530528,1897350288
1504530528,1893236128
1504530528,1892704928
1504530528,1892704928
1504530528,1892447904
1504530528,1888607616
1504530529,1885815880
1504530532,1879114976
1504530539,1876720496
1504530550,1875520752
1504530551,1869942000
1504530551,1869542864
1504530551,1863385936
1504530552,1862981072
1504530552,1859398056
1504530553,1859398056
1504530553,1858999960
1504530555,1848414944
1504530556,1844027432
1504530556,1838525736
1504530556,1838525736
1504530615,1831925384
1504530615,1827546152
1504530615,1826634136
1504530615,1811606592
1504530615,1794304616
1504530615,1789809168
1504530615,1789154160
1504530615,1788897168
1504530615,1788101040
1504530615,1783199744
1504530615,1782287616
1504530615,1775475536
1504530615,1774820328
1504530615,1773767256
1504530615,1769521112
1504530615,1767953832
1504530615,1766129824
1504530615,1759317984
1504530615,1754416576
1504530615,1752844136
1504530635,1836413264
1504530636,1709379520
1504530637,1614853144
1504530638,1594679480
1504530639,1561927984
1504530640,1561423232
1504530641,1560918328
1504530642,1560413568
1504530643,1554512904
1504530644,1521087648
1504530651,1488884976
1504530651,1487373144
1504530651,1485861368
1504530652,1485861368
1504531063,1961141088
1504531063,1944038728
1504531063,1929377096
1504531063,1926978320
1504531063,1922966784
1504531063,1913164216
1504531063,1912735912
