t,value
1495809752,26
1495809753,26
1495809754,26
1495809755,26
1495809756,26
1495809757,26
1495809758,26
1495809759,26
1495809760,26
1495809761,26
1495809762,26
1495809763,26
1495809764,26
1495809765,26
1495809766,26
1495809767,26
1495809768,26
1495809769,26
1495809770,26
1495809771,26
1495809772,26
1495809773,26
1495809774,26
1495809775,26
1495809776,26
1495809777,26
1495809778,26
1495809779,26
1495809780,26
1495809781,26
1495809782,26
1495809783,26
1495809784,26
1495809785,26
1495809786,26
1495809787,26
1495809788,26
1495809789,26
1495809790,26
1495809791,26
1495809792,26
1495809793,26
1495809794,26
1495809795,26
1495809796,26
1495809797,26
1495809798,26
1495809799,26
1495809800,26
1495809801,26
1495809802,26
1495809803,26
1495809804,26
1495809805,26
1495809806,26
1495809807,26
1495809808,26
1495809809,26
1495809810,26
1495809811,26
1495809812,26
1495809813,26
1495809814,26
1495809815,26
1495809816,26
1495809817,26
1495809818,26
1495809819,26
1495809820,26
1495809821,26
1495809822,26
1495809823,26
1495809824,26
1495809825,26
1495809826,26
1495809827,26
1495809828,26
1495809829,26
1495809830,26
1495809831,26
1495809832,26
1495809833,26
1495809834,26
1495809835,26
1495809836,26
1495809837,26
1495809838,26
1495809839,26
1495809840,26
1495809841,26
1495809842,26
1495809843,26
1495809844,26
1495809845,26
1495809846,26
1495809847,26
1495809848,26
1495809849,26
1495809850,26
1495809851,26
1495809852,26
1495809853,26
1495809854,26
1495809855,26
1495809856,26
1495809857,26
1495809858,26
1495809859,26
1495809860,26
1495809861,26
1495809862,26
